Education_Level,Gender,Age,Location,Category,Institute_Type,Medium,Monthly_Income_INR,Father_Education,Mother_Education,Internet_Access,Tuition_Classes,Scholarship,Family_Size,Distance_To_Institute_KM,Study_Hours_Per_Day,Attendance_Percentage,Sleep_Hours,Stress_Level,Previous_Percentage
0.0,-1.0933387771722431,1.3894234122038969,-0.8389682829882682,1.1378853516999161,1.3597804414694488,0.6641760653615174,2.20904219513333,-0.32131933806432494,1.2708442130219966,-1.6994189840528597,-1.2232152780991323,-0.7376740903810559,-0.891340424056154,-1.2316705453502137,1.1589882496498505,0.12150020882832714,-0.7042310878961626,-0.6845288339981875,0.0597614349456138
0.0,-1.0933387771722431,-0.725805572172277,-0.8389682829882682,-1.0784865838277737,1.3597804414694488,0.6641760653615174,-0.7259504570807116,0.4787786152830978,1.2708442130219966,0.5884364064329503,0.8175175849291163,1.3556122046843693,-0.3039274650103165,-1.0138397888024113,0.8674042077735675,2.0338274521141684,0.3332082126948129,-0.6845288339981875,1.3119496724033386
0.0,-1.0933387771722431,0.6843470840785055,-0.8389682829882682,1.1378853516999161,1.3597804414694488,0.6641760653615174,-0.5488999410686656,-0.32131933806432494,-1.1161659541868627,0.5884364064329503,-1.2232152780991323,-0.7376740903810559,0.283485494035521,-1.2118677493004135,-0.007347917855282567,-0.48646509973075497,0.4196614877440605,1.3335396624587335,0.15993649394223178
0.0,0.9146295922900951,1.3894234122038969,-0.8389682829882682,0.029699383936071095,-0.73541284276699,0.6641760653615174,-0.7051858923132932,-0.32131933806432494,-1.1161659541868627,0.5884364064329503,0.8175175849291163,-0.7376740903810559,1.4583114121271958,0.9862426122274093,0.1384441030828589,0.7184116026863356,1.5435540633842844,-0.6845288339981875,-0.13057117714796093
0.0,-1.0933387771722431,1.3894234122038969,-0.8389682829882682,-1.0784865838277737,-0.73541284276699,0.6641760653615174,0.24523599005240956,-0.32131933806432494,-0.32049589845057624,-1.6994189840528597,-1.2232152780991323,-0.7376740903810559,-0.3039274650103165,1.461509717422614,-0.6634120120769204,-0.3096024645135665,-1.0500441880931548,1.3335396624587335,-1.973792262685731
0.0,0.9146295922900951,-0.725805572172277,-0.8389682829882682,-1.0784865838277737,-0.73541284276699,0.6641760653615174,-0.4376540361069891,-1.1214172914117477,-0.32049589845057624,0.5884364064329503,0.8175175849291163,1.3556122046843693,-1.4787533831019914,-0.6573894599060077,-1.173684085360416,0.6189263703766671,-0.617777812846915,-0.6845288339981875,-2.434597534070174
0.0,-1.0933387771722431,1.3894234122038969,-0.8389682829882682,1.1378853516999161,-0.73541284276699,0.6641760653615174,-0.25535386362395324,0.4787786152830978,-0.32049589845057624,0.5884364064329503,0.8175175849291163,-0.7376740903810559,0.8708984530813585,-0.08310837446180178,1.0131962287117087,0.93948989670782,-1.4823105633393945,-0.6845288339981875,1.3119496724033386
0.0,-1.0933387771722431,0.6843470840785055,1.1919401725630951,0.029699383936071095,1.3597804414694488,-1.505624866887804,-0.696926878629634,0.4787786152830978,-1.1161659541868627,0.5884364064329503,-1.2232152780991323,-0.7376740903810559,0.8708984530813585,0.37235593468360273,0.43002814495914216,-0.6743816496490155,-0.444871262748419,-0.6845288339981875,0.5706542358283649
0.0,0.9146295922900951,-1.4308819002976685,-0.8389682829882682,2.246071319463761,1.3597804414694488,0.6641760653615174,1.3046634781214683,-1.1214172914117477,0.4751741572857102,0.5884364064329503,-1.2232152780991323,1.3556122046843693,1.4583114121271958,-1.3702901176988151,-0.44472398066970764,-0.011146767584562242,0.24675493764556444,-0.6845288339981875,-0.2006937184455924
0.0,-1.0933387771722431,-0.020729244046885788,-0.8389682829882682,-1.0784865838277737,-0.73541284276699,0.6641760653615174,1.7454674351728003,-1.1214172914117477,-1.1161659541868627,0.5884364064329503,-1.2232152780991323,1.3556122046843693,0.283485494035521,-1.271276137449814,-0.37182797020063674,-0.6743816496490155,1.1977409631872924,-0.6845288339981875,-0.7716915547263151
0.0,0.9146295922900951,-1.4308819002976685,-0.8389682829882682,1.1378853516999161,1.3597804414694488,0.6641760653615174,-0.7690845771289722,-0.32131933806432494,-0.32049589845057624,0.5884364064329503,-1.2232152780991323,-0.7376740903810559,0.8708984530813585,-0.8554174204040098,-0.37182797020063674,1.9232883051034262,1.0248344130887954,1.3335396624587335,0.7910393656209248
0.0,0.9146295922900951,-0.725805572172277,-0.8389682829882682,-1.0784865838277737,-0.73541284276699,0.6641760653615174,-0.31109384666306195,-0.32131933806432494,1.2708442130219966,-1.6994189840528597,-1.2232152780991323,-0.7376740903810559,-1.4787533831019914,1.461509717422614,-0.5176199911387785,-0.6191120761436444,-0.9635909130439063,1.3335396624587335,-0.6815340016293598
0.0,0.9146295922900951,-0.020729244046885788,1.1919401725630951,0.029699383936071095,1.3597804414694488,-1.505624866887804,-0.374390660036207,0.4787786152830978,1.2708442130219966,0.5884364064329503,0.8175175849291163,-0.7376740903810559,0.8708984530813585,0.5307783030820045,1.596364312464276,1.2268916789357491,0.4196614877440605,1.3335396624587335,1.3119496724033386
0.0,-1.0933387771722431,1.3894234122038969,1.1919401725630951,0.029699383936071095,-0.73541284276699,-1.505624866887804,-0.5386012519408638,1.2788765686305206,-0.32049589845057624,0.5884364064329503,0.8175175849291163,1.3556122046843693,-1.4787533831019914,-0.6573894599060077,0.2842361240210007,0.23203935583906934,-0.9635909130439063,-0.6845288339981875,0.33023409423648264
0.0,-1.0933387771722431,-1.4308819002976685,-0.8389682829882682,1.1378853516999161,1.3597804414694488,0.6641760653615174,-0.6269426047838904,0.4787786152830978,1.2708442130219966,0.5884364064329503,0.8175175849291163,-0.7376740903810559,0.8708984530813585,-0.9346286046032107,-0.5905160016078495,0.2762550146433669,-1.395857288290146,-0.6845288339981875,0.6708292948249829
0.0,0.9146295922900951,1.3894234122038969,-0.8389682829882682,-1.0784865838277737,-0.73541284276699,-1.505624866887804,0.5023354079214599,-0.32131933806432494,-1.1161659541868627,-1.6994189840528597,0.8175175849291163,-0.7376740903810559,-0.891340424056154,-1.2910789334996142,-0.8821000434841327,-0.5638425026382733,0.4196614877440605,-0.6845288339981875,-1.0321467081175228
0.0,-1.0933387771722431,-1.4308819002976685,-0.8389682829882682,0.029699383936071095,1.3597804414694488,0.6641760653615174,1.8530686741769107,0.4787786152830978,1.2708442130219966,0.5884364064329503,0.8175175849291163,-0.7376740903810559,-0.891340424056154,0.2733419544346017,-0.7363080225459909,0.34257850284981156,-0.790684362945411,-0.6845288339981875,0.6507942830256604
0.0,-1.0933387771722431,1.3894234122038969,1.1919401725630951,0.029699383936071095,-0.73541284276699,-1.505624866887804,-0.7511287457600451,-0.32131933806432494,1.2708442130219966,0.5884364064329503,-1.2232152780991323,1.3556122046843693,0.8708984530813585,1.3624957371736128,-0.29893195973156617,-0.044308511687786156,1.5435540633842844,-0.6845288339981875,0.04974392904595257
0.0,0.9146295922900951,-0.020729244046885788,1.1919401725630951,-1.0784865838277737,1.3597804414694488,0.6641760653615174,-0.8205445854656178,0.4787786152830978,0.4751741572857102,0.5884364064329503,0.8175175849291163,-0.7376740903810559,1.4583114121271958,1.2832845529744124,0.2842361240210007,-0.3096024645135665,0.5061147627933081,-0.6845288339981875,-0.3509563069405194
0.0,0.9146295922900951,1.3894234122038969,-0.8389682829882682,1.1378853516999161,-0.73541284276699,0.6641760653615174,0.992158450236939,2.078974521977943,-1.1161659541868627,0.5884364064329503,0.8175175849291163,-0.7376740903810559,-0.891340424056154,-0.6573894599060077,1.0131962287117087,1.0389751290174887,-1.395857288290146,-0.6845288339981875,0.3001815765374975
0.0,0.9146295922900951,-0.725805572172277,-0.8389682829882682,1.1378853516999161,1.3597804414694488,-1.505624866887804,0.14091160667987254,0.4787786152830978,-0.32049589845057624,0.5884364064329503,-1.2232152780991323,1.3556122046843693,-0.3039274650103165,1.4021013292732132,1.0131962287117087,0.26520109994229324,-1.1364974631424023,1.3335396624587335,0.8210918833199099
0.0,0.9146295922900951,-0.725805572172277,1.1919401725630951,-1.0784865838277737,-0.73541284276699,0.6641760653615174,0.5289849379047651,-1.1214172914117477,0.4751741572857102,0.5884364064329503,0.8175175849291163,1.3556122046843693,-0.891340424056154,0.9862426122274093,1.8150523438714883,0.8289507496970778,0.24675493764556444,1.3335396624587335,0.4804966827314096
0.0,-1.0933387771722431,-1.4308819002976685,-0.8389682829882682,-1.0784865838277737,1.3597804414694488,0.6641760653615174,0.30164471913877816,0.4787786152830978,-0.32049589845057624,-1.6994189840528597,0.8175175849291163,1.3556122046843693,0.283485494035521,-0.16231955866100264,-0.007347917855282567,1.061082958419636,-0.09905816255142687,-0.6845288339981875,1.3119496724033386
0.0,-1.0933387771722431,-1.4308819002976685,1.1919401725630951,2.246071319463761,-0.73541284276699,-1.505624866887804,-0.3957905335485223,-1.1214172914117477,-1.1161659541868627,-1.6994189840528597,0.8175175849291163,-0.7376740903810559,-0.3039274650103165,0.5109755070322044,0.3571321344900716,1.116352531925007,-1.3094040132408984,-0.6845288339981875,1.3119496724033386
0.0,-1.0933387771722431,1.3894234122038969,1.1919401725630951,0.029699383936071095,-0.73541284276699,0.6641760653615174,-0.5304759874666567,0.4787786152830978,-0.32049589845057624,0.5884364064329503,0.8175175849291163,1.3556122046843693,1.4583114121271958,-1.0138397888024113,3.0542845218456924,1.3705925700497152,0.5925680378425565,1.3335396624587335,1.3119496724033386
0.0,0.9146295922900951,-1.4308819002976685,-0.8389682829882682,1.1378853516999161,-0.73541284276699,0.6641760653615174,-0.7767082820677345,-0.32131933806432494,-0.32049589845057624,0.5884364064329503,0.8175175849291163,1.3556122046843693,0.283485494035521,-1.4098957097984155,0.5029241554282131,0.3536324175508867,1.630007338433532,-0.6845288339981875,0.7910393656209248
0.0,-1.0933387771722431,0.6843470840785055,-0.8389682829882682,0.029699383936071095,-0.73541284276699,0.6641760653615174,-0.3104251006158021,-0.32131933806432494,0.4751741572857102,0.5884364064329503,0.8175175849291163,-0.7376740903810559,1.4583114121271958,-0.87522021645381,1.8879483543405589,2.0669891962173907,1.630007338433532,-0.6845288339981875,1.0114244954134846
0.0,0.9146295922900951,-0.725805572172277,-0.8389682829882682,0.029699383936071095,-0.73541284276699,-1.505624866887804,-0.7794835781638628,-1.1214172914117477,0.4751741572857102,0.5884364064329503,-1.2232152780991323,-0.7376740903810559,1.4583114121271958,1.1644677766756109,1.596364312464276,2.0006657080109447,-0.5313245377976666,1.3335396624587335,1.3119496724033386
0.0,-1.0933387771722431,-0.020729244046885788,1.1919401725630951,-1.0784865838277737,-0.73541284276699,-1.505624866887804,0.21955614183763122,-0.32131933806432494,-1.1161659541868627,0.5884364064329503,-1.2232152780991323,-0.7376740903810559,-1.4787533831019914,-1.1326565651012128,0.8674042077735675,0.09939237942617996,0.8519278629903002,1.3335396624587335,0.9613369659151756
0.0,0.9146295922900951,0.6843470840785055,1.1919401725630951,0.029699383936071095,-0.73541284276699,-1.505624866887804,0.15482152446287747,-0.32131933806432494,0.4751741572857102,0.5884364064329503,-1.2232152780991323,-0.7376740903810559,0.283485494035521,-1.4891068939976164,1.1589882496498505,1.072136873120711,0.4196614877440605,-0.6845288339981875,1.3119496724033386
0.0,-1.0933387771722431,-0.020729244046885788,-0.8389682829882682,-1.0784865838277737,-0.73541284276699,-1.505624866887804,0.1006196573324664,2.078974521977943,-1.1161659541868627,-1.6994189840528597,-1.2232152780991323,1.3556122046843693,0.8708984530813585,0.7090034675302064,0.06554809261378801,-0.7185973084533129,1.1977409631872924,1.3335396624587335,0.21002402344054077
0.0,-1.0933387771722431,-1.4308819002976685,-0.8389682829882682,-1.0784865838277737,-0.73541284276699,0.6641760653615174,-0.674122638418073,0.4787786152830978,1.2708442130219966,0.5884364064329503,0.8175175849291163,1.3556122046843693,1.4583114121271958,-0.1821223547108028,1.8150523438714883,0.23203935583906934,-1.3094040132408984,1.3335396624587335,1.3119496724033386
0.0,0.9146295922900951,-0.725805572172277,1.1919401725630951,-1.0784865838277737,-0.73541284276699,0.6641760653615174,-0.3358708877140395,2.078974521977943,-0.32049589845057624,0.5884364064329503,-1.2232152780991323,1.3556122046843693,1.4583114121271958,0.4911727109824042,-0.5905160016078495,0.0772845500240312,-1.0500441880931548,-0.6845288339981875,-1.7433896269935099
0.0,0.9146295922900951,-1.4308819002976685,-0.8389682829882682,0.029699383936071095,-0.73541284276699,-1.505624866887804,0.4330533174253392,-0.32131933806432494,-0.32049589845057624,0.5884364064329503,-1.2232152780991323,-0.7376740903810559,-0.3039274650103165,1.5011153095222143,0.1384441030828589,0.5304950527680736,1.4571007883350353,1.3335396624587335,-0.9620241668198899
0.0,-1.0933387771722431,-0.020729244046885788,1.1919401725630951,-1.0784865838277737,1.3597804414694488,0.6641760653615174,-0.7709905033636627,-0.32131933806432494,0.4751741572857102,-1.6994189840528597,-1.2232152780991323,-0.7376740903810559,0.283485494035521,-1.647529262396018,0.7216121868354257,0.7736811761917067,-1.3094040132408984,-0.6845288339981875,-0.310886283341873
